fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,caption,latitude,longitude,geometry,file_size,uploaded_at,exif_date_time,exif_gps_altitude,exif_gps_date_stamp,exif_gps_time_stamp,exif_gps_dop,exif_gps_img_direction,exif_gps_img_direction_ref,exif_gps_latitude,exif_gps_latitude_ref,exif_gps_longitude,exif_gps_longitude_ref,exif_make,exif_model,exif_orientation,exif_pixel_x_dimension,exif_pixel_y_dimension,exif_software,exif_x_resolution,exif_y_resolution
9EFF3B46-08CD-4FE2-8CB8-BC8D84DB6EF8,c7186baa-2397-4276-bd2f-cb9205cd55cd,3d874e8a-5e17-4e4a-a163-989817242c39,1,1,,-22.97871,-43.33359,POINT (-43.33359 -22.97871),276895,2015-05-05 15:49:47 UTC,,5.729187563,2015:05:05,"12.0,47.0,13.14",5,335.0826087,T,"22.0,58.0,43.36",S,"43.0,20.0,0.94",W,,,,810,1080,,,
71229E26-177E-4B40-BD94-45706F15FE9A,c7186baa-2397-4276-bd2f-cb9205cd55cd,3d874e8a-5e17-4e4a-a163-989817242c39,1,1,,-22.9782,-43.33375,POINT (-43.33375 -22.9782),394867,2015-05-05 15:50:03 UTC,,5.540985113,2015:05:05,"12.0,48.0,19.08",5,108.5028409,T,"22.0,58.0,41.51",S,"43.0,20.0,1.49",W,,,,810,1080,,,
476DBEE7-20A1-4902-9D45-77A7A3F92AC6,0499e772-f5c6-43a6-a6d1-4339443c8c48,2ede04f2-dba8-4fc9-9d7e-58e084d962a5,1,1,,-22.97426,-43.32983,POINT (-43.32983 -22.97426),337500,2015-05-05 15:50:16 UTC,,2.156921241,2015:05:05,"13.0,3.0,21.07",10,231.8778281,T,"22.0,58.0,27.33",S,"43.0,19.0,47.39",W,,,,1080,810,,,
B96DF3E1-2E74-477F-B091-FD82CDB1A862,0499e772-f5c6-43a6-a6d1-4339443c8c48,2ede04f2-dba8-4fc9-9d7e-58e084d962a5,1,1,,-22.97427,-43.32984,POINT (-43.32984 -22.97427),335640,2015-05-05 15:50:38 UTC,,3.451446281,2015:05:05,"13.0,3.0,32.08",10,161.4624506,T,"22.0,58.0,27.36",S,"43.0,19.0,47.41",W,,,,1080,810,,,
7344A8F6-FE5E-465A-BDB6-7005430D6138,0499e772-f5c6-43a6-a6d1-4339443c8c48,2ede04f2-dba8-4fc9-9d7e-58e084d962a5,1,1,,-22.97426,-43.32981,POINT (-43.32981 -22.97426),378032,2015-05-05 15:50:53 UTC,,2.741638225,2015:05:05,"13.0,3.0,45.2",10,183.8892734,T,"22.0,58.0,27.35",S,"43.0,19.0,47.33",W,,,,810,1080,,,
6460DAA6-731D-4CF0-BEF9-FC297E5AF0D4,0499e772-f5c6-43a6-a6d1-4339443c8c48,2ede04f2-dba8-4fc9-9d7e-58e084d962a5,1,1,,-22.97426,-43.32981,POINT (-43.32981 -22.97426),314973,2015-05-05 15:51:02 UTC,,2.377807727,2015:05:05,"13.0,3.0,54.24",10,139.6742081,T,"22.0,58.0,27.32",S,"43.0,19.0,47.3",W,,,,810,1080,,,
C4B4BBCE-EF2C-47C0-987C-4C88DE25E1D5,0499e772-f5c6-43a6-a6d1-4339443c8c48,2ede04f2-dba8-4fc9-9d7e-58e084d962a5,1,1,,-22.97426,-43.32979,POINT (-43.32979 -22.97426),274256,2015-05-05 15:51:10 UTC,,2.562347188,2015:05:05,"13.0,4.0,9.27",10,70.37623762,T,"22.0,58.0,27.34",S,"43.0,19.0,47.23",W,,,,810,1080,,,
0360205C-E34A-4FF9-B90D-2AD6B4811A28,0499e772-f5c6-43a6-a6d1-4339443c8c48,2ede04f2-dba8-4fc9-9d7e-58e084d962a5,1,1,,-22.9743,-43.32983,POINT (-43.32983 -22.9743),309464,2015-05-05 15:51:17 UTC,,2.680664063,2015:05:05,"13.0,7.0,10.09",10,135.0898876,T,"22.0,58.0,27.49",S,"43.0,19.0,47.39",W,,,,1080,810,,,
1D15D06E-32E6-423E-850F-031387A32E30,0499e772-f5c6-43a6-a6d1-4339443c8c48,2ede04f2-dba8-4fc9-9d7e-58e084d962a5,1,1,,-22.97424,-43.32957,POINT (-43.32957 -22.97424),296706,2015-05-05 15:51:26 UTC,,6.699463327,2015:05:05,"13.0,9.0,16.37",5,104.5640394,T,"22.0,58.0,27.28",S,"43.0,19.0,46.45",W,,,,810,1080,,,
F2112B1D-5FF4-401B-B5A3-049FB6C267D3,0499e772-f5c6-43a6-a6d1-4339443c8c48,2ede04f2-dba8-4fc9-9d7e-58e084d962a5,1,1,,-22.97424,-43.32957,POINT (-43.32957 -22.97424),379947,2015-05-05 15:51:34 UTC,,6.948090108,2015:05:05,"13.0,9.0,34.29",5,134.0375235,T,"22.0,58.0,27.28",S,"43.0,19.0,46.45",W,,,,810,1080,,,
782426F5-79A8-4B45-BEFA-D2774ECCDB7E,38d0dcd7-b53f-4cd9-8c6e-0b8273c4fa05,a0a31d37-fce3-4955-b9ed-6b97a41eb27a,1,1,,-22.97443,-43.32961,POINT (-43.32961 -22.97443),321684,2015-05-05 15:51:47 UTC,,8.795043882,2015:05:05,"13.0,11.0,25.09",10,13.48329621,T,"22.0,58.0,27.96",S,"43.0,19.0,46.59",W,,,,810,1080,,,
3CDFA9C8-8545-42C6-88B8-303B85AE3547,38d0dcd7-b53f-4cd9-8c6e-0b8273c4fa05,a0a31d37-fce3-4955-b9ed-6b97a41eb27a,1,1,,-22.97441,-43.32962,POINT (-43.32962 -22.97441),363088,2015-05-05 15:51:57 UTC,,9.397277228,2015:05:05,"13.0,11.0,35.1",10,327.6657382,T,"22.0,58.0,27.89",S,"43.0,19.0,46.62",W,,,,810,1080,,,
4152BFDD-6A73-4093-BB93-479826B6A1F7,38d0dcd7-b53f-4cd9-8c6e-0b8273c4fa05,a0a31d37-fce3-4955-b9ed-6b97a41eb27a,1,1,,-22.97439,-43.32951,POINT (-43.32951 -22.97439),238957,2015-05-05 15:52:05 UTC,,2.263824398,2015:05:05,"13.0,11.0,54.25",10,116.1837607,T,"22.0,58.0,27.79",S,"43.0,19.0,46.24",W,,,,810,1080,,,
1BBA9590-FBE1-44A6-9D2D-BC693AEB579E,38d0dcd7-b53f-4cd9-8c6e-0b8273c4fa05,a0a31d37-fce3-4955-b9ed-6b97a41eb27a,1,1,,-22.97435,-43.32941,POINT (-43.32941 -22.97435),341907,2015-05-05 15:52:14 UTC,,1.250793457,2015:05:05,"13.0,13.0,29.09",10,351.8518987,T,"22.0,58.0,27.66",S,"43.0,19.0,45.88",W,,,,810,1080,,,
1473D05E-BB72-4581-A6CC-934D1AFF9BBC,7309933d-1cc6-45ea-82c6-b3c8d4fb7531,5ea1609c-20df-4070-9320-1918ee0f0b00,1,1,,-22.97474,-43.32937,POINT (-43.32937 -22.97474),287655,2015-05-05 15:52:23 UTC,,13.65222222,2015:05:05,"13.0,24.0,0.08",10,228.9481865,T,"22.0,58.0,29.05",S,"43.0,19.0,45.74",W,,,,1080,810,,,
88793F57-BDCA-460D-AA21-18AAD7093C4B,7309933d-1cc6-45ea-82c6-b3c8d4fb7531,5ea1609c-20df-4070-9320-1918ee0f0b00,1,1,,-22.97467,-43.32939,POINT (-43.32939 -22.97467),258256,2015-05-05 15:52:32 UTC,,7.505798394,2015:05:05,"13.0,25.0,17.09",10,83.49689441,T,"22.0,58.0,28.8",S,"43.0,19.0,45.79",W,,,,1080,810,,,
C6EA26C9-C390-4737-9594-E3EEF58EDA96,7309933d-1cc6-45ea-82c6-b3c8d4fb7531,5ea1609c-20df-4070-9320-1918ee0f0b00,1,1,,-22.97468,-43.32938,POINT (-43.32938 -22.97468),305344,2015-05-05 15:52:36 UTC,,7.196960101,2015:05:05,"13.0,26.0,41.08",10,185.17603,T,"22.0,58.0,28.83",S,"43.0,19.0,45.78",W,,,,1080,810,,,
CAAB70B5-BA66-4D0A-B3C0-5443D7D024AF,7309933d-1cc6-45ea-82c6-b3c8d4fb7531,5ea1609c-20df-4070-9320-1918ee0f0b00,1,1,,-22.97468,-43.32938,POINT (-43.32938 -22.97468),328931,2015-05-05 15:52:41 UTC,,7.441558442,2015:05:05,"13.0,26.0,51.08",10,152.9509202,T,"22.0,58.0,28.83",S,"43.0,19.0,45.78",W,,,,1080,810,,,
5657F4D0-91F0-4B2C-9D1D-DA76AA747830,7309933d-1cc6-45ea-82c6-b3c8d4fb7531,5ea1609c-20df-4070-9320-1918ee0f0b00,1,1,,-22.97464,-43.32939,POINT (-43.32939 -22.97464),197487,2015-05-05 15:52:46 UTC,,10.33258089,2015:05:05,"13.0,27.0,50.08",10,240.8420712,T,"22.0,58.0,28.7",S,"43.0,19.0,45.81",W,,,,1080,810,,,
BB3C8114-6290-4FEE-9828-299AD7A00BE3,3a226e6f-673c-4f2b-88b2-5a7ec65c85c3,786d5cb8-c3d9-4fb0-a7db-5e2925aa7d00,1,1,,-22.97491,-43.32931,POINT (-43.32931 -22.97491),364684,2015-05-05 15:52:55 UTC,,9.457854406,2015:05:05,"13.0,30.0,4.1",10,232.3389423,T,"22.0,58.0,29.68",S,"43.0,19.0,45.53",W,,,,810,1080,,,
0A56604A-A3B9-4B6E-B457-CD5C37F8D886,3a226e6f-673c-4f2b-88b2-5a7ec65c85c3,786d5cb8-c3d9-4fb0-a7db-5e2925aa7d00,1,1,,-22.97487,-43.32927,POINT (-43.32927 -22.97487),404525,2015-05-05 15:53:02 UTC,,11.74334601,2015:05:05,"13.0,30.0,14.08",10,166.0324675,T,"22.0,58.0,29.53",S,"43.0,19.0,45.38",W,,,,810,1080,,,
1A21D009-DD7C-439D-811E-90421322E014,3a226e6f-673c-4f2b-88b2-5a7ec65c85c3,786d5cb8-c3d9-4fb0-a7db-5e2925aa7d00,1,1,,-22.97492,-43.32929,POINT (-43.32929 -22.97492),276392,2015-05-05 15:53:08 UTC,,7.005279831,2015:05:05,"13.0,30.0,52.08",10,166.2292683,T,"22.0,58.0,29.71",S,"43.0,19.0,45.43",W,,,,810,1080,,,
2463B737-2568-4FC4-B2F3-A491C4675B6A,3a226e6f-673c-4f2b-88b2-5a7ec65c85c3,786d5cb8-c3d9-4fb0-a7db-5e2925aa7d00,1,1,,-22.97492,-43.32934,POINT (-43.32934 -22.97492),287883,2015-05-05 15:53:13 UTC,,5.209320092,2015:05:05,"13.0,31.0,22.08",10,21.79337232,T,"22.0,58.0,29.73",S,"43.0,19.0,45.62",W,,,,1080,810,,,
F8FCF19D-E95C-4158-A583-BA5107CF9CC9,3a226e6f-673c-4f2b-88b2-5a7ec65c85c3,786d5cb8-c3d9-4fb0-a7db-5e2925aa7d00,1,1,,-22.97491,-43.32931,POINT (-43.32931 -22.97491),304508,2015-05-05 15:53:17 UTC,,10.36038186,2015:05:05,"13.0,32.0,32.27",10,93.19327731,T,"22.0,58.0,29.68",S,"43.0,19.0,45.51",W,,,,810,1080,,,
E17F84EF-D885-4C8D-B771-FA0C496AF34B,3a226e6f-673c-4f2b-88b2-5a7ec65c85c3,786d5cb8-c3d9-4fb0-a7db-5e2925aa7d00,1,1,,-22.97492,-43.32929,POINT (-43.32929 -22.97492),418651,2015-05-05 15:53:24 UTC,,6.269439421,2015:05:05,"13.0,33.0,3.14",10,49.69421488,T,"22.0,58.0,29.71",S,"43.0,19.0,45.44",W,,,,810,1080,,,
A6362FA7-9ECF-4051-829C-2B85521A7EC8,3a226e6f-673c-4f2b-88b2-5a7ec65c85c3,786d5cb8-c3d9-4fb0-a7db-5e2925aa7d00,1,1,,-22.97497,-43.32935,POINT (-43.32935 -22.97497),157539,2015-05-05 15:53:27 UTC,,11.569,2015:05:05,"13.0,36.0,19.09",10,79.73275862,T,"22.0,58.0,29.9",S,"43.0,19.0,45.67",W,,,,810,1080,,,
3926080A-684A-4D55-ACE9-21D14D90A607,3a226e6f-673c-4f2b-88b2-5a7ec65c85c3,786d5cb8-c3d9-4fb0-a7db-5e2925aa7d00,1,1,,-22.97497,-43.32935,POINT (-43.32935 -22.97497),297346,2015-05-05 15:53:31 UTC,,11.95245399,2015:05:05,"13.0,36.0,35.1",10,85.85784314,T,"22.0,58.0,29.9",S,"43.0,19.0,45.67",W,,,,810,1080,,,
AA41CCA5-0654-47D0-8D28-AB2B92DF683E,3517a7a4-9cfb-4daf-adda-4c31a8b43b72,c621577b-3ee2-4307-a181-0b2decfc2e50,1,1,,-22.97526,-43.32926,POINT (-43.32926 -22.97526),349164,2015-05-05 15:53:36 UTC,,4.539641944,2015:05:05,"13.0,39.0,5.08",30,271.1230769,T,"22.0,58.0,30.95",S,"43.0,19.0,45.32",W,,,,810,1080,,,
B683AA3D-C78B-4BA9-87C4-E7B4B502CD9A,3517a7a4-9cfb-4daf-adda-4c31a8b43b72,c621577b-3ee2-4307-a181-0b2decfc2e50,1,1,,-22.97531,-43.32932,POINT (-43.32932 -22.97531),271385,2015-05-05 15:53:40 UTC,,3.712371946,2015:05:05,"13.0,39.0,52.11",30,340.754717,T,"22.0,58.0,31.11",S,"43.0,19.0,45.54",W,,,,810,1080,,,
17DF7F39-7E25-42B5-B8ED-04CDC56D99F9,3517a7a4-9cfb-4daf-adda-4c31a8b43b72,c621577b-3ee2-4307-a181-0b2decfc2e50,1,1,,-22.97555,-43.32911,POINT (-43.32911 -22.97555),324480,2015-05-05 15:53:47 UTC,,4.815398075,2015:05:05,"13.0,40.0,26.09",200,266.6743119,T,"22.0,58.0,31.98",S,"43.0,19.0,44.79",W,,,,810,1080,,,
1FE550E8-0A00-433F-AEF5-E19B88C5BA9A,3517a7a4-9cfb-4daf-adda-4c31a8b43b72,c621577b-3ee2-4307-a181-0b2decfc2e50,1,1,,-22.97519,-43.32931,POINT (-43.32931 -22.97519),238820,2015-05-05 15:53:51 UTC,,5.687683284,2015:05:05,"13.0,41.0,15.65",65,330.4337349,T,"22.0,58.0,30.7",S,"43.0,19.0,45.51",W,,,,810,1080,,,
2B8AE560-2C07-48D9-A334-A195D6F35541,3517a7a4-9cfb-4daf-adda-4c31a8b43b72,c621577b-3ee2-4307-a181-0b2decfc2e50,1,1,,-22.97524,-43.3293,POINT (-43.3293 -22.97524),343332,2015-05-05 15:53:55 UTC,,13.31041456,2015:05:05,"13.0,42.0,0.1",200,220.0525164,T,"22.0,58.0,30.85",S,"43.0,19.0,45.49",W,,,,1080,810,,,
3CE4DCB4-9BA5-49B9-B108-B9180FA869A7,3517a7a4-9cfb-4daf-adda-4c31a8b43b72,c621577b-3ee2-4307-a181-0b2decfc2e50,1,1,,-22.97524,-43.3293,POINT (-43.3293 -22.97524),280879,2015-05-05 15:53:59 UTC,,13.31668857,2015:05:05,"13.0,42.0,10.09",200,46.00047304,T,"22.0,58.0,30.85",S,"43.0,19.0,45.49",W,,,,810,1080,,,
7125BFF3-79A9-4EBD-A7A8-B010BDCC105A,972cf47c-212b-4267-a950-1958121d63b7,b3d7f9e8-6215-4920-8458-d61485bf6eed,1,1,,-22.97454,-43.3284,POINT (-43.3284 -22.97454),295419,2015-05-05 15:54:04 UTC,,11.32843013,2015:05:05,"13.0,48.0,17.2",10,205.8164557,T,"22.0,58.0,28.35",S,"43.0,19.0,42.25",W,,,,1080,810,,,
89C91421-60B7-4469-9FAC-3491C95D8A98,972cf47c-212b-4267-a950-1958121d63b7,b3d7f9e8-6215-4920-8458-d61485bf6eed,1,1,,-22.9744,-43.32852,POINT (-43.32852 -22.9744),291131,2015-05-05 15:54:07 UTC,,6.17846694,2015:05:05,"13.0,49.0,13.1",10,198.2914573,T,"22.0,58.0,27.84",S,"43.0,19.0,42.69",W,,,,810,1080,,,
A250D449-17D3-446F-854D-7C78A7FE3F48,972cf47c-212b-4267-a950-1958121d63b7,b3d7f9e8-6215-4920-8458-d61485bf6eed,1,1,,-22.97439,-43.32849,POINT (-43.32849 -22.97439),333150,2015-05-05 15:54:12 UTC,,5.798431373,2015:05:05,"13.0,49.0,42.27",10,165.5427807,T,"22.0,58.0,27.79",S,"43.0,19.0,42.55",W,,,,810,1080,,,
22139297-530D-4D56-AD3C-CFB179F7985A,972cf47c-212b-4267-a950-1958121d63b7,b3d7f9e8-6215-4920-8458-d61485bf6eed,1,1,,-22.97437,-43.32844,POINT (-43.32844 -22.97437),362372,2015-05-05 15:54:16 UTC,,9.762633997,2015:05:05,"13.0,50.0,56.12",10,99.56213018,T,"22.0,58.0,27.72",S,"43.0,19.0,42.4",W,,,,810,1080,,,
2F693498-0E86-48D2-B040-5B16CBF0AC38,972cf47c-212b-4267-a950-1958121d63b7,b3d7f9e8-6215-4920-8458-d61485bf6eed,1,1,,-22.97437,-43.32844,POINT (-43.32844 -22.97437),348068,2015-05-05 15:54:23 UTC,,9.840453939,2015:05:05,"13.0,51.0,5.09",10,146.4427481,T,"22.0,58.0,27.72",S,"43.0,19.0,42.4",W,,,,810,1080,,,
22B92BD4-3227-480D-8599-43A2FA3F623C,972cf47c-212b-4267-a950-1958121d63b7,b3d7f9e8-6215-4920-8458-d61485bf6eed,1,1,,-22.97446,-43.32841,POINT (-43.32841 -22.97446),343431,2015-05-05 15:54:28 UTC,,2.741638225,2015:05:05,"13.0,51.0,41.21",10,189.8648069,T,"22.0,58.0,28.07",S,"43.0,19.0,42.27",W,,,,810,1080,,,
7B9D8AE9-35C2-49E7-9BCB-9400A4D36CED,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97333,-43.32915,POINT (-43.32915 -22.97333),272965,2015-05-05 15:54:32 UTC,,3.423309179,2015:05:05,"13.0,59.0,45.15",5,249.9898477,T,"22.0,58.0,23.99",S,"43.0,19.0,44.95",W,,,,810,1080,,,
18A709F8-A80A-4A72-A3B5-14E17776D717,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97333,-43.32915,POINT (-43.32915 -22.97333),225165,2015-05-05 15:54:35 UTC,,3.446227929,2015:05:05,"13.0,59.0,54.21",5,357.4275862,T,"22.0,58.0,23.99",S,"43.0,19.0,44.95",W,,,,810,1080,,,
88C9369D-ED17-4BA5-A6A1-19081DA42C09,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97329,-43.32912,POINT (-43.32912 -22.97329),267113,2015-05-05 15:54:39 UTC,,9.583679115,2015:05:05,"14.0,1.0,36.28",10,245.0536278,T,"22.0,58.0,23.86",S,"43.0,19.0,44.83",W,,,,810,1080,,,
46260611-98E1-4BC4-85D1-6CDD593B871C,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97311,-43.32932,POINT (-43.32932 -22.97311),371335,2015-05-05 15:54:44 UTC,,6.061676083,2015:05:05,"14.0,2.0,54.09",5,161.7881356,T,"22.0,58.0,23.19",S,"43.0,19.0,45.54",W,,,,1080,810,,,
1DCDFF48-7B11-4FE4-9987-A879CF90C074,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97312,-43.32929,POINT (-43.32929 -22.97312),305663,2015-05-05 15:54:52 UTC,,6.198028674,2015:05:05,"14.0,3.0,5.27",5,255.9205298,T,"22.0,58.0,23.24",S,"43.0,19.0,45.45",W,,,,1080,810,,,
2B5D0E5A-250A-40BF-99DA-9A90E1921B35,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97311,-43.32939,POINT (-43.32939 -22.97311),262989,2015-05-05 15:54:56 UTC,,3.461303462,2015:05:05,"14.0,3.0,20.14",5,297.9033613,T,"22.0,58.0,23.18",S,"43.0,19.0,45.82",W,,,,810,1080,,,
3B7CCAC8-1E27-4CEB-AD09-E3D1C84FAA91,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97301,-43.3295,POINT (-43.3295 -22.97301),213442,2015-05-05 15:55:00 UTC,,4.614563107,2015:05:05,"14.0,3.0,53.1",10,304.526087,T,"22.0,58.0,22.85",S,"43.0,19.0,46.21",W,,,,1080,810,,,
9D241CE5-C0B4-4F6F-AE92-8E4B84C21395,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97302,-43.32952,POINT (-43.32952 -22.97302),296574,2015-05-05 15:55:06 UTC,,1.365539452,2015:05:05,"14.0,4.0,17.19",5,205.8488889,T,"22.0,58.0,22.88",S,"43.0,19.0,46.27",W,,,,810,1080,,,
B7692D60-9934-4442-8662-6DB4DFD5F586,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97297,-43.32957,POINT (-43.32957 -22.97297),271229,2015-05-05 15:55:11 UTC,,1.788726683,2015:05:05,"14.0,4.0,41.24",5,291.2326733,T,"22.0,58.0,22.69",S,"43.0,19.0,46.47",W,,,,810,1080,,,
E95CEE8E-01A4-4533-9A62-DF1C27FC5A0D,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97308,-43.32958,POINT (-43.32958 -22.97308),348199,2015-05-05 15:55:20 UTC,,7.186431624,2015:05:05,"14.0,5.0,12.13",10,16.84069767,T,"22.0,58.0,23.09",S,"43.0,19.0,46.5",W,,,,1080,810,,,
15339537-A368-415A-9D64-AE53A7CEA7B1,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97345,-43.32894,POINT (-43.32894 -22.97345),364858,2015-05-05 15:55:27 UTC,,38.50867052,2015:05:05,"14.0,7.0,20.09",5,123.4095745,T,"22.0,58.0,24.41",S,"43.0,19.0,44.17",W,,,,810,1080,,,
3D6AA666-87A0-4404-9265-39A1616B5A4B,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.97345,-43.32894,POINT (-43.32894 -22.97345),370236,2015-05-05 15:55:35 UTC,,29.91363636,2015:05:05,"14.0,7.0,29.12",5,1.127016129,T,"22.0,58.0,24.41",S,"43.0,19.0,44.17",W,,,,810,1080,,,
B8CD8345-65C4-4F4F-8EAA-2DC33C1AA5B1,6dafb34a-826c-4c91-a2a6-b81383ba3bcc,58573a0b-6c82-47a7-b67f-b62ce215d04b,1,1,,-22.973,-43.3297,POINT (-43.3297 -22.973),196815,2015-05-05 15:55:40 UTC,,3.19796748,2015:05:05,"14.0,9.0,52.09",5,287.6388889,T,"22.0,58.0,22.8",S,"43.0,19.0,46.93",W,,,,810,1080,,,
6705C55C-D119-4DC9-B7FD-29B31724D19C,d8f3f133-c3f5-4918-a28e-8ed87cdccb1d,2c68f552-0acb-495c-8fe5-f29a02bcda8a,1,1,,-22.97249,-43.33041,POINT (-43.33041 -22.97249),252812,2015-05-05 15:55:45 UTC,,9.283172721,2015:05:05,"14.0,13.0,49.1",10,340.54,T,"22.0,58.0,20.98",S,"43.0,19.0,49.46",W,,,,810,1080,,,
E1511C77-B5F0-43D5-8B12-02F907D73AB9,d8f3f133-c3f5-4918-a28e-8ed87cdccb1d,2c68f552-0acb-495c-8fe5-f29a02bcda8a,1,1,,-22.97259,-43.33049,POINT (-43.33049 -22.97259),339715,2015-05-05 15:55:51 UTC,,6.11489899,2015:05:05,"14.0,14.0,5.11",10,255.956044,T,"22.0,58.0,21.34",S,"43.0,19.0,49.76",W,,,,1080,810,,,
C91393E3-CD1B-47A6-BC23-382EB4F26C8A,d8f3f133-c3f5-4918-a28e-8ed87cdccb1d,2c68f552-0acb-495c-8fe5-f29a02bcda8a,1,1,,-22.97251,-43.33043,POINT (-43.33043 -22.97251),309578,2015-05-05 15:55:56 UTC,,3.389007852,2015:05:05,"14.0,14.0,55.08",10,147.657277,T,"22.0,58.0,21.03",S,"43.0,19.0,49.56",W,,,,810,1080,,,
8C3A0EA4-AB05-4CFB-A860-582406A3876D,d8f3f133-c3f5-4918-a28e-8ed87cdccb1d,2c68f552-0acb-495c-8fe5-f29a02bcda8a,1,1,,-22.97256,-43.33044,POINT (-43.33044 -22.97256),230712,2015-05-05 15:56:00 UTC,,6.367034834,2015:05:05,"14.0,15.0,56.35",10,76.41138422,T,"22.0,58.0,21.23",S,"43.0,19.0,49.57",W,,,,810,1080,,,
DC4C5681-3EAB-42BA-96CD-F18144FA36F0,d8f3f133-c3f5-4918-a28e-8ed87cdccb1d,2c68f552-0acb-495c-8fe5-f29a02bcda8a,1,1,,-22.97255,-43.33044,POINT (-43.33044 -22.97255),303512,2015-05-05 15:56:04 UTC,,0.794769343,2015:05:05,"14.0,16.0,37.07",10,241.6367188,T,"22.0,58.0,21.18",S,"43.0,19.0,49.57",W,,,,810,1080,,,
9BC1A367-2F26-4B3C-AA6C-00953B13F6BB,d8f3f133-c3f5-4918-a28e-8ed87cdccb1d,2c68f552-0acb-495c-8fe5-f29a02bcda8a,1,1,,-22.97254,-43.33042,POINT (-43.33042 -22.97254),240522,2015-05-05 15:56:09 UTC,,4.011810297,2015:05:05,"14.0,17.0,2.32",5,27.19260065,T,"22.0,58.0,21.15",S,"43.0,19.0,49.51",W,,,,810,1080,,,
874A6B62-B760-415E-9962-85141730B12F,d8f3f133-c3f5-4918-a28e-8ed87cdccb1d,2c68f552-0acb-495c-8fe5-f29a02bcda8a,1,1,,-22.97256,-43.33043,POINT (-43.33043 -22.97256),310237,2015-05-05 15:56:18 UTC,,10.39459212,2015:05:05,"14.0,17.0,58.07",5,198.9608939,T,"22.0,58.0,21.23",S,"43.0,19.0,49.55",W,,,,810,1080,,,
571B32AF-6219-4611-B1F5-5791A129C510,d8f3f133-c3f5-4918-a28e-8ed87cdccb1d,2c68f552-0acb-495c-8fe5-f29a02bcda8a,1,1,,-22.97254,-43.3304,POINT (-43.3304 -22.97254),275535,2015-05-05 15:56:27 UTC,,4.5,2015:05:05,"14.0,18.0,41.14",5,26.8601227,T,"22.0,58.0,21.16",S,"43.0,19.0,49.44",W,,,,810,1080,,,
2ACFE175-A05C-4006-A68D-C82DFC5EF548,9dd419d2-3f11-42f0-8ae2-d10ffbd11f81,6365bb84-6c09-49d8-86c7-f9e0f5c5845d,1,1,,-22.97217,-43.33106,POINT (-43.33106 -22.97217),312630,2015-05-05 15:56:37 UTC,,14.92755214,2015:05:05,"14.0,22.0,15.22",10,34.77880184,T,"22.0,58.0,19.81",S,"43.0,19.0,51.8",W,,,,810,1080,,,
60C5CFFF-5816-40CE-B752-ABC005DA6B80,9dd419d2-3f11-42f0-8ae2-d10ffbd11f81,6365bb84-6c09-49d8-86c7-f9e0f5c5845d,1,1,,-22.97218,-43.33113,POINT (-43.33113 -22.97218),253074,2015-05-05 15:56:45 UTC,,12.59066667,2015:05:05,"14.0,22.0,29.28",10,231.6253369,T,"22.0,58.0,19.85",S,"43.0,19.0,52.05",W,,,,810,1080,,,
0A006810-29C4-491B-BFC9-3B03807AE51E,9dd419d2-3f11-42f0-8ae2-d10ffbd11f81,6365bb84-6c09-49d8-86c7-f9e0f5c5845d,1,1,,-22.97217,-43.33116,POINT (-43.33116 -22.97217),195721,2015-05-05 15:56:56 UTC,,13.796875,2015:05:05,"14.0,22.0,42.24",10,351.6610169,T,"22.0,58.0,19.81",S,"43.0,19.0,52.17",W,,,,810,1080,,,
